"txn_time","txn_date","order_id","uid","shop_id","shop_owner_uid","gmv","rebate"
"2019-10-30 13:34:00","2019-10-30 00:00:00",142008028,1533682,9391,1735413,499000,20000
"2019-10-30 11:48:00","2019-10-30 00:00:00",141973905,102743980,9407,102277792,160000,20000
"2019-10-30 19:20:00","2019-10-30 00:00:00",142102475,100521259,9413,100378107,55000,16500
"2019-10-30 11:52:00","2019-10-30 00:00:00",141975065,103248828,9421,103838105,85000,20000
"2019-10-30 14:39:00","2019-10-30 00:00:00",142032277,103037935,9429,100651775,105000,20000
"2019-10-30 09:38:00","2019-10-30 00:00:00",141940175,103117787,9435,103869111,225000,20000
"2019-10-30 16:14:00","2019-10-30 00:00:00",142063673,100709151,9444,1725583,31800,9540
"2019-10-30 11:19:00","2019-10-30 00:00:00",141965074,100937375,9446,1670424,38000,11400
"2019-10-30 15:22:00","2019-10-30 00:00:00",142047774,103175394,9446,1670424,107000,20000
"2019-10-30 18:07:00","2019-10-30 00:00:00",142085921,100383106,9446,1670424,60000,18000
"2019-10-30 19:09:00","2019-10-30 00:00:00",142099704,103959358,9446,1670424,100000,20000
"2019-10-30 20:10:00","2019-10-30 00:00:00",142115573,101816799,9446,1670424,196000,20000
"2019-10-30 20:58:00","2019-10-30 00:00:00",142127189,100575712,9446,1670424,90000,20000
"2019-10-30 21:07:00","2019-10-30 00:00:00",142129017,104059291,9446,1670424,175000,20000
"2019-10-30 13:12:00","2019-10-30 00:00:00",142000908,100574024,9450,103870272,41000,12300
"2019-10-30 18:56:00","2019-10-30 00:00:00",142096083,101252161,9450,103870272,85000,20000
"2019-10-30 19:09:00","2019-10-30 00:00:00",142099617,100429739,9450,103870272,78000,20000
"2019-10-30 11:30:00","2019-10-30 00:00:00",141968705,104051578,9468,103870789,710000,20000
"2019-10-30 11:34:00","2019-10-30 00:00:00",141969922,104029971,9468,103870789,250000,20000
"2019-10-30 19:16:00","2019-10-30 00:00:00",142101630,100091045,9492,103871415,249000,20000
"2019-10-30 08:52:00","2019-10-30 00:00:00",141930458,101472045,9497,100404808,120000,20000
"2019-10-30 15:37:00","2019-10-30 00:00:00",142052607,103611382,9520,100064609,120000,20000
"2019-10-30 17:43:00","2019-10-30 00:00:00",142081245,104031417,9524,100868853,70000,20000
"2019-10-30 17:53:00","2019-10-30 00:00:00",142083089,103286330,9524,100868853,70000,20000
"2019-10-30 20:54:00","2019-10-30 00:00:00",142126029,104043435,9524,100868853,70000,20000
"2019-10-30 21:13:00","2019-10-30 00:00:00",142130476,1717994,9560,103860700,90000,20000
"2019-10-30 10:58:00","2019-10-30 00:00:00",141958684,103855426,9578,101589069,297000,20000
"2019-10-30 17:24:00","2019-10-30 00:00:00",142077452,103082388,9578,101589069,110000,0
"2019-10-30 08:02:00","2019-10-30 00:00:00",141922546,103902422,9583,103878586,125000,20000
"2019-10-30 08:44:00","2019-10-30 00:00:00",141928838,103793648,9589,101020513,50000,15000
"2019-10-30 13:39:00","2019-10-30 00:00:00",142009487,104041098,9589,101020513,70000,20000
"2019-10-30 14:19:00","2019-10-30 00:00:00",142023270,103863639,9589,101020513,70000,20000
"2019-10-30 16:13:00","2019-10-30 00:00:00",142063340,103965930,9589,101020513,70000,20000
"2019-10-30 17:05:00","2019-10-30 00:00:00",142073961,103971714,9589,101020513,80000,20000
"2019-10-30 17:27:00","2019-10-30 00:00:00",142078211,103603996,9589,101020513,109000,20000
"2019-10-30 14:10:00","2019-10-30 00:00:00",142019226,103630139,9593,100133715,240000,20000
"2019-10-30 14:04:00","2019-10-30 00:00:00",142017123,102874014,9634,102333958,70000,20000
"2019-10-30 18:08:00","2019-10-30 00:00:00",142086014,102853221,9634,102333958,65000,19500
"2019-10-30 18:27:00","2019-10-30 00:00:00",142090047,100785158,9634,102333958,110000,20000
"2019-10-30 07:39:00","2019-10-30 00:00:00",141920079,104041098,9637,103497196,80000,20000
"2019-10-30 14:07:00","2019-10-30 00:00:00",142018097,103863639,9637,103497196,76000,20000
"2019-10-30 16:11:00","2019-10-30 00:00:00",142062898,103965930,9637,103497196,70000,20000
"2019-10-30 17:06:00","2019-10-30 00:00:00",142074130,103971714,9637,103497196,80000,20000
"2019-10-30 17:28:00","2019-10-30 00:00:00",142078336,103603996,9637,103497196,118000,20000
"2019-10-30 12:57:00","2019-10-30 00:00:00",141995829,102059258,9681,103882567,50000,15000
"2019-10-30 19:13:00","2019-10-30 00:00:00",142100986,100640437,9681,103882567,70000,20000
"2019-10-30 09:11:00","2019-10-30 00:00:00",141934159,103898574,9691,103882722,700000,20000
"2019-10-30 17:02:00","2019-10-30 00:00:00",142073422,103794568,9718,100238795,39000,11700
"2019-10-30 20:47:00","2019-10-30 00:00:00",142124544,100841717,9718,100238795,84000,20000
"2019-10-30 15:04:00","2019-10-30 00:00:00",142042201,101330107,9743,100766765,102000,20000
"2019-10-30 20:33:00","2019-10-30 00:00:00",142121188,103237450,9743,100766765,64000,19200
"2019-10-30 18:06:00","2019-10-30 00:00:00",142085512,103961363,9766,100566836,106000,20000
"2019-10-30 21:15:00","2019-10-30 00:00:00",142130747,103950270,9766,100566836,40000,12000
"2019-10-30 19:38:00","2019-10-30 00:00:00",142107181,102717782,9768,103886768,167000,20000
"2019-10-30 10:50:00","2019-10-30 00:00:00",141956698,101204785,9771,103890259,85000,20000
"2019-10-30 16:11:00","2019-10-30 00:00:00",142063018,100530174,9813,103891314,189000,20000
"2019-10-30 12:49:00","2019-10-30 00:00:00",141994039,2043237,9819,100480809,73000,20000
"2019-10-30 11:25:00","2019-10-30 00:00:00",141966843,102866388,9830,103891711,140000,20000
"2019-10-30 18:52:00","2019-10-30 00:00:00",142095239,1890114,9830,103891711,200000,20000
"2019-10-30 12:45:00","2019-10-30 00:00:00",141992933,100410285,9863,103584345,75000,20000
"2019-10-30 18:22:00","2019-10-30 00:00:00",142089072,101451013,9863,103584345,53000,15900
"2019-10-30 15:09:00","2019-10-30 00:00:00",142043726,101259194,9868,103893820,405000,20000
"2019-10-30 10:30:00","2019-10-30 00:00:00",141951732,101114945,9882,101473914,159000,20000
"2019-10-30 09:14:00","2019-10-30 00:00:00",141935038,102633673,9883,103296978,49500,14850
"2019-10-30 11:55:00","2019-10-30 00:00:00",141976031,100795621,9883,103296978,25000,7500
"2019-10-30 14:47:00","2019-10-30 00:00:00",142036150,102633673,9883,103296978,115000,0
"2019-10-30 20:34:00","2019-10-30 00:00:00",142121532,101030608,9883,103296978,183000,20000
"2019-10-30 22:34:00","2019-10-30 00:00:00",142148630,103931044,9883,103296978,49000,14700
"2019-10-30 18:39:00","2019-10-30 00:00:00",142092513,101457458,9889,102450337,75000,20000
"2019-10-30 21:24:00","2019-10-30 00:00:00",142132669,102361553,9889,102450337,115000,20000
"2019-10-30 12:18:00","2019-10-30 00:00:00",141985324,103315410,9907,1407036,350000,20000
"2019-10-30 12:02:00","2019-10-30 00:00:00",141979015,103235799,9909,100530690,60000,18000
"2019-10-30 12:19:00","2019-10-30 00:00:00",141985698,100971864,9909,100530690,125000,20000
"2019-10-30 15:53:00","2019-10-30 00:00:00",142057700,102842820,9909,100530690,50000,15000
"2019-10-30 16:04:00","2019-10-30 00:00:00",142061036,102907604,9909,100530690,50000,15000
"2019-10-30 16:11:00","2019-10-30 00:00:00",142062977,102553792,9909,100530690,60000,18000
"2019-10-30 17:20:00","2019-10-30 00:00:00",142076663,1666244,9909,100530690,60000,18000
"2019-10-30 19:37:00","2019-10-30 00:00:00",142107014,1887928,9909,100530690,25000,7500
"2019-10-30 20:22:00","2019-10-30 00:00:00",142118329,101228640,9909,100530690,50000,15000
"2019-10-30 20:36:00","2019-10-30 00:00:00",142122000,101395867,9909,100530690,50000,15000
"2019-10-30 22:01:00","2019-10-30 00:00:00",142140444,100223244,9909,100530690,90000,20000
"2019-10-30 10:04:00","2019-10-30 00:00:00",141945943,103094672,9929,103895044,34000,0
"2019-10-30 14:31:00","2019-10-30 00:00:00",142028287,102338859,9929,103895044,70000,20000
"2019-10-30 13:06:00","2019-10-30 00:00:00",141998816,101712707,9948,102495598,80000,20000
"2019-10-30 15:11:00","2019-10-30 00:00:00",142044190,1895851,9948,102495598,80000,20000
"2019-10-30 16:33:00","2019-10-30 00:00:00",142067939,101488427,9948,102495598,55000,16500
"2019-10-30 20:38:00","2019-10-30 00:00:00",142122242,103143504,9948,102495598,35000,10500
"2019-10-30 21:09:00","2019-10-30 00:00:00",142129373,103500797,9948,102495598,50000,15000
"2019-10-30 21:58:00","2019-10-30 00:00:00",142139668,101292825,9948,102495598,50000,15000
"2019-10-31 21:38:00","2019-10-31 00:00:00",142373895,101661665,10005,103109421,166000,20000
"2019-10-31 16:05:00","2019-10-31 00:00:00",142306574,102064929,10012,101338972,100000,20000
"2019-10-31 16:50:00","2019-10-31 00:00:00",142319379,101475892,10012,101338972,89000,20000
"2019-10-31 17:20:00","2019-10-31 00:00:00",142325822,104071640,10027,103891357,200000,20000
"2019-10-31 20:42:00","2019-10-31 00:00:00",142363525,102867263,10050,1792841,80000,20000
"2019-10-31 18:19:00","2019-10-31 00:00:00",142336121,103851124,10059,103906443,50000,15000
"2019-10-31 18:23:00","2019-10-31 00:00:00",142336836,102587996,10073,103378165,150000,20000
"2019-10-31 13:54:00","2019-10-31 00:00:00",142260542,103213155,10088,103894677,70000,0
"2019-10-31 20:54:00","2019-10-31 00:00:00",142365725,1851735,10094,103906462,1080000,20000
"2019-10-31 14:22:00","2019-10-31 00:00:00",142269013,102452758,10099,102248658,180000,20000
"2019-10-31 18:20:00","2019-10-31 00:00:00",142336306,100060089,10173,103915476,112000,20000
"2019-10-31 11:51:00","2019-10-31 00:00:00",142226460,1828343,10203,103916300,230000,20000
"2019-10-31 12:59:00","2019-10-31 00:00:00",142245921,100022775,10203,103916300,558000,20000
"2019-10-31 13:19:00","2019-10-31 00:00:00",142251841,2024196,10203,103916300,256500,20000
"2019-10-31 18:52:00","2019-10-31 00:00:00",142341728,2046622,10211,103916702,195000,20000
"2019-10-31 12:32:00","2019-10-31 00:00:00",142239555,100945577,10220,103917048,326000,20000
"2019-10-31 18:32:00","2019-10-31 00:00:00",142338263,1953291,10220,103917048,322000,20000
"2019-10-31 19:59:00","2019-10-31 00:00:00",142354268,104073881,10220,103917048,135000,20000
"2019-10-31 20:00:00","2019-10-31 00:00:00",142354589,1513775,10220,103917048,215000,20000
"2019-10-31 13:01:00","2019-10-31 00:00:00",142246200,1421792,10229,103906831,70000,20000
"2019-10-31 15:58:00","2019-10-31 00:00:00",142304658,100584439,10229,103906831,63000,18900
"2019-10-31 20:42:00","2019-10-31 00:00:00",142363408,100584439,10229,103906831,76000,0
"2019-10-31 22:21:00","2019-10-31 00:00:00",142379911,1800071,10229,103906831,145000,20000
"2019-10-31 10:28:00","2019-10-31 00:00:00",142205191,103440823,1023,100910348,175000,20000
"2019-10-31 12:46:00","2019-10-31 00:00:00",142242804,101693747,10231,103895518,60000,18000
"2019-10-31 16:38:00","2019-10-31 00:00:00",142315855,100061440,10231,103895518,40000,12000
"2019-10-31 22:30:00","2019-10-31 00:00:00",142381121,1222460,10231,103895518,90000,20000
"2019-10-31 13:35:00","2019-10-31 00:00:00",142255790,103637138,10235,103893335,59000,17700
"2019-10-31 20:24:00","2019-10-31 00:00:00",142359802,100414679,10256,100377272,80000,20000
"2019-10-31 21:35:00","2019-10-31 00:00:00",142373294,103107528,10287,103919644,490000,20000
"2019-10-31 13:36:00","2019-10-31 00:00:00",142256199,101879104,10292,103091289,75000,20000
"2019-10-31 20:21:00","2019-10-31 00:00:00",142359077,1634891,10294,103502557,203000,20000
"2019-10-31 19:59:00","2019-10-31 00:00:00",142354266,102030173,10298,102549121,480000,20000
"2019-10-31 21:29:00","2019-10-31 00:00:00",142372337,100751702,10298,102549121,252000,20000
"2019-10-31 19:20:00","2019-10-31 00:00:00",142346757,104046562,1030,102179683,130000,20000
"2019-10-31 17:37:00","2019-10-31 00:00:00",142328903,101280484,10317,103451231,86000,20000
"2019-10-31 20:24:00","2019-10-31 00:00:00",142359715,100010437,10317,103451231,27200,8160
"2019-10-31 19:25:00","2019-10-31 00:00:00",142347874,101548235,10325,100410926,125000,20000
"2019-10-31 15:12:00","2019-10-31 00:00:00",142289143,102777982,10338,1110150,290000,20000
"2019-10-31 12:56:00","2019-10-31 00:00:00",142245135,100028786,10343,103926246,328000,20000
"2019-10-31 15:45:00","2019-10-31 00:00:00",142300828,100230132,10343,103926246,130000,20000
"2019-10-31 19:23:00","2019-10-31 00:00:00",142347490,100887506,1035,102365024,34000,10200
"2019-10-31 07:38:00","2019-10-31 00:00:00",142179787,102089379,10372,100225955,70000,20000
"2019-10-31 10:38:00","2019-10-31 00:00:00",142207280,101060462,10372,100225955,70000,20000
"2019-10-31 18:47:00","2019-10-31 00:00:00",142340861,100801633,10372,100225955,55000,16500
"2019-10-31 11:35:00","2019-10-31 00:00:00",142222006,100963895,10407,103907509,79000,20000
"2019-10-31 10:20:00","2019-10-31 00:00:00",142203283,1130584,10410,1681899,70000,20000
"2019-10-31 10:53:00","2019-10-31 00:00:00",142210703,100531415,10428,103835619,117000,20000
"2019-10-31 11:00:00","2019-10-31 00:00:00",142212554,101231490,10428,103835619,68000,20000
"2019-10-31 12:22:00","2019-10-31 00:00:00",142236994,101195978,10447,103338394,83000,20000
"2019-10-31 17:24:00","2019-10-31 00:00:00",142326615,102450127,10453,103948762,20000,0
"2019-10-31 20:57:00","2019-10-31 00:00:00",142366310,100428900,10453,103948762,276000,20000
"2019-10-31 21:12:00","2019-10-31 00:00:00",142369123,102599719,10453,103948762,270000,20000
"2019-10-31 09:03:00","2019-10-31 00:00:00",142189375,100945344,10466,1418031,70000,20000
"2019-10-31 17:38:00","2019-10-31 00:00:00",142328942,103210949,10466,1418031,80000,20000
"2019-10-31 15:36:00","2019-10-31 00:00:00",142297488,1340244,10481,103949924,117000,20000
"2019-10-31 09:41:00","2019-10-31 00:00:00",142195578,102144081,10507,100296818,51000,15300
"2019-10-31 10:00:00","2019-10-31 00:00:00",142199130,102144081,10507,100296818,77000,0
"2019-10-31 13:32:00","2019-10-31 00:00:00",142255210,1164322,10514,100234666,100000,20000
"2019-10-31 12:10:00","2019-10-31 00:00:00",142233323,103150051,10523,100959228,413000,0
"2019-10-31 18:14:00","2019-10-31 00:00:00",142335134,102928809,10523,100959228,720000,20000
"2019-10-31 18:23:00","2019-10-31 00:00:00",142336830,103452629,10523,100959228,383000,20000
"2019-10-31 19:34:00","2019-10-31 00:00:00",142349656,100472978,10551,103957175,126000,20000
"2019-10-31 14:36:00","2019-10-31 00:00:00",142274975,101100056,10562,100153265,294000,20000
"2019-10-31 18:18:00","2019-10-31 00:00:00",142335854,1631264,10594,101437371,80000,20000
"2019-10-31 18:20:00","2019-10-31 00:00:00",142336242,101319516,10594,101437371,80000,20000
"2019-10-31 19:10:00","2019-10-31 00:00:00",142345067,103700195,10605,101417978,290000,20000
"2019-10-31 21:30:00","2019-10-31 00:00:00",142372555,103027387,10609,100878841,70000,20000
"2019-10-31 15:13:00","2019-10-31 00:00:00",142289266,1418031,10621,100906499,70000,20000
"2019-10-31 16:15:00","2019-10-31 00:00:00",142308700,100743830,10633,2050480,360000,20000
"2019-10-31 16:10:00","2019-10-31 00:00:00",142307657,100420975,10639,1017314,180000,20000
"2019-10-31 18:48:00","2019-10-31 00:00:00",142341180,100567119,10639,1017314,377000,20000
"2019-10-31 18:23:00","2019-10-31 00:00:00",142336742,101212540,10646,103958316,98000,20000
"2019-10-31 19:31:00","2019-10-31 00:00:00",142348953,100256808,10667,101458898,110000,20000
"2019-10-31 19:38:00","2019-10-31 00:00:00",142350321,100508146,10667,101458898,88000,20000
"2019-10-31 19:40:00","2019-10-31 00:00:00",142350642,100225335,10667,101458898,75000,20000
"2019-10-31 06:46:00","2019-10-31 00:00:00",142176792,104051364,1072,100276871,22000,6600
"2019-10-31 09:29:00","2019-10-31 00:00:00",142193618,104051364,1072,100276871,34000,0
"2019-10-31 10:02:00","2019-10-31 00:00:00",142199596,101112573,1072,100276871,34000,10200
"2019-10-31 13:44:00","2019-10-31 00:00:00",142258126,103892047,1072,100276871,70000,20000
"2019-10-31 16:09:00","2019-10-31 00:00:00",142307355,100839537,1072,100276871,90000,20000
"2019-10-31 17:02:00","2019-10-31 00:00:00",142323234,103131089,1072,100276871,20000,6000
"2019-10-31 09:57:00","2019-10-31 00:00:00",142198555,102514760,10726,103971125,2640000,20000
"2019-10-31 08:08:00","2019-10-31 00:00:00",142182354,100351451,10740,103970526,33000,9900
"2019-10-31 09:52:00","2019-10-31 00:00:00",142197477,100814310,10740,103970526,18000,5400
"2019-10-31 12:43:00","2019-10-31 00:00:00",142242068,101328656,10740,103970526,90000,20000
"2019-10-31 19:26:00","2019-10-31 00:00:00",142348051,101947844,10743,100244183,48000,14400
"2019-10-31 08:46:00","2019-10-31 00:00:00",142186869,100680915,10764,103978880,385000,20000
"2019-10-31 17:23:00","2019-10-31 00:00:00",142326459,103980077,10764,103978880,360000,20000
"2019-10-31 14:13:00","2019-10-31 00:00:00",142265701,1565788,10784,103979688,87000,20000
"2019-10-31 20:35:00","2019-10-31 00:00:00",142362102,101027353,10803,103980190,141000,20000
"2019-10-31 07:19:00","2019-10-31 00:00:00",142178511,103983986,10810,100178992,210000,20000
"2019-10-31 08:06:00","2019-10-31 00:00:00",142182192,101698971,10822,103981671,220000,20000
"2019-10-31 13:03:00","2019-10-31 00:00:00",142247139,104068481,10837,103966917,290000,20000
"2019-10-31 13:05:00","2019-10-31 00:00:00",142247782,104068481,10837,103966917,290000,0
"2019-10-31 13:07:00","2019-10-31 00:00:00",142248410,104068481,10837,103966917,250000,0
"2019-10-31 13:40:00","2019-10-31 00:00:00",142257162,104068481,10837,103966917,250000,0
"2019-10-31 21:03:00","2019-10-31 00:00:00",142367418,104074461,10837,103966917,320000,20000
"2019-10-31 10:20:00","2019-10-31 00:00:00",142203345,100321143,10865,103982737,130000,20000
"2019-10-31 10:22:00","2019-10-31 00:00:00",142203721,103873101,10865,103982737,390000,20000
"2019-10-31 19:49:00","2019-10-31 00:00:00",142352408,100632737,10865,103982737,220000,20000
"2019-10-31 20:35:00","2019-10-31 00:00:00",142362074,103310693,10865,103982737,530000,20000
"2019-10-31 07:50:00","2019-10-31 00:00:00",142180686,103993346,10873,103980077,120000,0
"2019-10-31 08:03:00","2019-10-31 00:00:00",142181899,103983981,10873,103980077,100000,0
"2019-10-31 12:56:00","2019-10-31 00:00:00",142245129,104037699,10873,103980077,100000,20000
"2019-10-31 14:16:00","2019-10-31 00:00:00",142266394,103993346,10873,103980077,500000,0
"2019-10-31 10:02:00","2019-10-31 00:00:00",142199565,103288412,10923,100079885,75000,20000
"2019-10-31 10:04:00","2019-10-31 00:00:00",142199869,103288435,10923,100079885,24000,7200
"2019-10-31 13:17:00","2019-10-31 00:00:00",142251531,100639721,10926,103305667,50000,15000
"2019-10-31 20:37:00","2019-10-31 00:00:00",142362273,104074431,10928,1246695,100000,20000
"2019-10-31 20:39:00","2019-10-31 00:00:00",142362730,104074431,10928,1246695,50000,0
"2019-10-31 15:40:00","2019-10-31 00:00:00",142298842,102396369,10975,100411165,250000,20000
"2019-10-31 06:05:00","2019-10-31 00:00:00",142174723,1638171,10979,102817559,70000,20000
"2019-10-31 06:06:00","2019-10-31 00:00:00",142174759,1877192,10979,102817559,72000,20000
"2019-10-31 06:08:00","2019-10-31 00:00:00",142174823,103175209,10979,102817559,78000,20000
"2019-10-31 08:57:00","2019-10-31 00:00:00",142188552,102696939,10979,102817559,90000,20000
"2019-10-31 08:58:00","2019-10-31 00:00:00",142188635,102696939,10979,102817559,20000,0
"2019-10-31 09:10:00","2019-10-31 00:00:00",142190457,1191456,10979,102817559,90000,20000
"2019-10-31 09:10:00","2019-10-31 00:00:00",142190585,1191456,10979,102817559,20000,0
"2019-10-31 09:54:00","2019-10-31 00:00:00",142197947,103557540,10979,102817559,100000,20000
"2019-10-31 09:55:00","2019-10-31 00:00:00",142198112,103557540,10979,102817559,20000,0
"2019-10-31 09:57:00","2019-10-31 00:00:00",142198499,103514096,10979,102817559,100000,20000
"2019-10-31 09:57:00","2019-10-31 00:00:00",142198632,103514096,10979,102817559,20000,0
"2019-10-31 10:01:00","2019-10-31 00:00:00",142199283,103282624,10979,102817559,100000,20000
"2019-10-31 10:01:00","2019-10-31 00:00:00",142199394,103282624,10979,102817559,20000,0
"2019-10-31 10:17:00","2019-10-31 00:00:00",142202773,101518662,10979,102817559,80000,20000
"2019-10-31 10:23:00","2019-10-31 00:00:00",142204161,103839264,10979,102817559,80000,20000
"2019-10-31 10:27:00","2019-10-31 00:00:00",142204869,102174613,10979,102817559,75000,20000
"2019-10-31 10:31:00","2019-10-31 00:00:00",142205882,101136833,10979,102817559,80000,20000
"2019-10-31 10:32:00","2019-10-31 00:00:00",142206061,100848543,10979,102817559,70000,20000
"2019-10-31 10:35:00","2019-10-31 00:00:00",142206840,103174782,10979,102817559,70000,20000
"2019-10-31 10:40:00","2019-10-31 00:00:00",142207745,103604937,10979,102817559,75000,20000
"2019-10-31 10:45:00","2019-10-31 00:00:00",142208996,1950383,10979,102817559,80000,20000
"2019-10-31 10:51:00","2019-10-31 00:00:00",142210233,103486827,10979,102817559,75000,20000
"2019-10-31 11:24:00","2019-10-31 00:00:00",142218961,101785843,10979,102817559,75000,20000
"2019-10-31 11:59:00","2019-10-31 00:00:00",142228524,101138107,10979,102817559,70000,20000
"2019-10-31 12:19:00","2019-10-31 00:00:00",142236058,101134313,10979,102817559,75000,20000
"2019-10-31 12:23:00","2019-10-31 00:00:00",142237315,102917598,10979,102817559,70000,20000
"2019-10-31 19:15:00","2019-10-31 00:00:00",142345825,102559268,10979,102817559,100000,20000
"2019-10-31 19:17:00","2019-10-31 00:00:00",142346075,102559268,10979,102817559,55000,0
"2019-10-31 19:19:00","2019-10-31 00:00:00",142346522,100985138,10979,102817559,70000,20000
"2019-10-31 19:19:00","2019-10-31 00:00:00",142346643,100985138,10979,102817559,20000,0
"2019-10-31 19:24:00","2019-10-31 00:00:00",142347556,103086848,10979,102817559,100000,20000
"2019-10-31 19:24:00","2019-10-31 00:00:00",142347676,103086848,10979,102817559,20000,0
"2019-10-31 19:54:00","2019-10-31 00:00:00",142353280,102825807,10979,102817559,70000,20000
"2019-10-31 20:01:00","2019-10-31 00:00:00",142354756,103005918,10979,102817559,75000,20000
"2019-10-31 20:02:00","2019-10-31 00:00:00",142354875,103005918,10979,102817559,20000,0
"2019-10-31 20:36:00","2019-10-31 00:00:00",142362194,101881943,10979,102817559,70000,20000
"2019-10-31 21:10:00","2019-10-31 00:00:00",142368787,101391299,10979,102817559,70000,20000
"2019-10-31 21:19:00","2019-10-31 00:00:00",142370495,103253252,10979,102817559,70000,20000
"2019-10-31 21:22:00","2019-10-31 00:00:00",142371015,103012069,10979,102817559,75000,20000
"2019-10-31 21:51:00","2019-10-31 00:00:00",142375934,101163947,10979,102817559,70000,20000
"2019-10-31 21:53:00","2019-10-31 00:00:00",142376190,101619381,10979,102817559,75000,20000
"2019-10-31 21:53:00","2019-10-31 00:00:00",142376201,101295367,10979,102817559,70000,20000
"2019-10-31 21:55:00","2019-10-31 00:00:00",142376388,101140170,10979,102817559,80000,20000
"2019-10-31 22:26:00","2019-10-31 00:00:00",142380496,103812665,10979,102817559,70000,20000
"2019-10-31 22:35:00","2019-10-31 00:00:00",142381638,103064081,10979,102817559,70000,20000
"2019-10-31 22:38:00","2019-10-31 00:00:00",142382157,103064214,10979,102817559,70000,20000
"2019-10-31 22:46:00","2019-10-31 00:00:00",142383346,101858221,10979,102817559,70000,20000
"2019-10-31 22:47:00","2019-10-31 00:00:00",142383468,101858221,10979,102817559,20000,0
"2019-10-31 22:48:00","2019-10-31 00:00:00",142383743,101726138,10979,102817559,70000,20000
"2019-10-31 23:07:00","2019-10-31 00:00:00",142386693,103979983,10979,102817559,75000,20000
"2019-10-31 18:31:00","2019-10-31 00:00:00",142338072,101120750,10984,100158717,320000,20000
"2019-10-31 19:01:00","2019-10-31 00:00:00",142343470,101523954,1171,103012395,100000,20000
"2019-10-31 12:09:00","2019-10-31 00:00:00",142233198,102162963,1226,100103395,156000,20000
"2019-10-31 13:46:00","2019-10-31 00:00:00",142258691,101183449,1228,100111904,70000,20000
"2019-10-31 12:34:00","2019-10-31 00:00:00",142240106,103868150,1238,1621933,80000,20000
"2019-10-31 18:26:00","2019-10-31 00:00:00",142337314,102520299,1356,103016892,90000,20000
"2019-10-31 11:35:00","2019-10-31 00:00:00",142221984,100081043,136,100619237,64000,19200
"2019-10-31 11:43:00","2019-10-31 00:00:00",142224361,100375773,136,100619237,124000,20000
"2019-10-31 12:34:00","2019-10-31 00:00:00",142239897,104024800,1362,103022399,105000,20000
"2019-10-31 12:22:00","2019-10-31 00:00:00",142236995,100739793,1369,1896850,200000,20000
"2019-10-31 15:56:00","2019-10-31 00:00:00",142304114,1893235,1369,1896850,290000,20000
"2019-10-31 18:09:00","2019-10-31 00:00:00",142334286,101895314,1369,1896850,260000,20000
"2019-10-31 18:18:00","2019-10-31 00:00:00",142335974,100687093,1369,1896850,260000,20000
"2019-10-31 19:48:00","2019-10-31 00:00:00",142352210,102829568,1369,1896850,120000,20000
"2019-10-31 12:26:00","2019-10-31 00:00:00",142237963,101354850,1442,100915993,136000,20000
"2019-10-31 13:00:00","2019-10-31 00:00:00",142246046,101329299,1442,100915993,16000,4800
"2019-10-31 19:35:00","2019-10-31 00:00:00",142349662,103664222,1442,100915993,46000,13800
"2019-10-31 14:22:00","2019-10-31 00:00:00",142268992,101059468,1446,103025601,420000,20000
"2019-10-31 13:02:00","2019-10-31 00:00:00",142246468,100024287,1503,1744747,205000,20000
"2019-10-31 20:27:00","2019-10-31 00:00:00",142360233,102723172,1510,103027044,134000,20000
"2019-10-31 19:22:00","2019-10-31 00:00:00",142347214,103185282,1588,100483391,195000,20000
"2019-10-31 13:37:00","2019-10-31 00:00:00",142256430,102926301,1741,100985724,380000,20000
"2019-10-31 15:09:00","2019-10-31 00:00:00",142288273,102969004,1751,103022857,750000,20000
"2019-10-31 21:02:00","2019-10-31 00:00:00",142367253,102345936,191,100755423,81200,20000
"2019-10-31 11:23:00","2019-10-31 00:00:00",142218568,101848963,1975,103055453,310000,20000
"2019-10-31 17:22:00","2019-10-31 00:00:00",142326132,1791828,2038,101172735,170000,20000
"2019-10-31 21:53:00","2019-10-31 00:00:00",142376099,100214050,20413,1000042,165000,20000
"2019-10-31 21:00:00","2019-10-31 00:00:00",142366943,100248933,20688,1000041,68000,20000
"2019-10-31 11:18:00","2019-10-31 00:00:00",142217165,104042988,2078,103066552,100000,20000
"2019-10-31 19:11:00","2019-10-31 00:00:00",142345267,101569404,2114,102984271,100000,20000
"2019-10-31 19:21:00","2019-10-31 00:00:00",142346941,102940149,2114,102984271,100000,0
"2019-10-31 18:24:00","2019-10-31 00:00:00",142336913,100883794,2119,103038033,270000,20000
"2019-10-31 10:15:00","2019-10-31 00:00:00",142202197,104057790,213,100808839,107200,20000
"2019-10-31 14:53:00","2019-10-31 00:00:00",142282475,103919511,214,100149038,169000,20000
"2019-10-31 21:50:00","2019-10-31 00:00:00",142375720,104029244,2144,103023297,70000,20000
"2019-10-31 17:28:00","2019-10-31 00:00:00",142327273,101314587,2163,2034139,250000,20000
"2019-10-31 18:14:00","2019-10-31 00:00:00",142335204,100736139,2174,103066494,110000,20000
"2019-10-31 20:18:00","2019-10-31 00:00:00",142358558,104074191,2184,103069585,181000,20000
"2019-10-31 11:44:00","2019-10-31 00:00:00",142224648,102137952,2264,103071750,90000,20000
"2019-10-31 13:32:00","2019-10-31 00:00:00",142255026,102520940,2264,103071750,86000,20000
